CustomerID,Frequency,Monetary,LastPurchase,Recency,R_score,F_score,M_score,RFM_Score,Segment
15232.0,2,612.0600000000001,2011-08-18 16:27:00,113,2,1,2,212,Low Value
15234.0,1,197.0,2011-03-08 08:53:00,277,1,1,1,111,Low Value
15235.0,12,2247.5100000000007,2011-05-06 09:44:00,218,1,3,4,134,High Value
15236.0,1,321.05,2011-02-14 10:52:00,299,1,1,2,112,Low Value
15237.0,4,1412.3200000000004,2011-12-08 09:46:00,2,4,2,3,423,Loyal
15238.0,3,1071.99,2011-11-10 14:28:00,29,3,2,3,323,Loyal
15239.0,2,780.5899999999999,2011-11-29 14:14:00,10,4,1,3,413,Low Value
15240.0,5,1706.57,2011-10-26 09:50:00,45,3,2,4,324,Loyal
15241.0,8,1756.4400000000005,2011-10-04 09:05:00,67,2,3,4,234,High Value
15243.0,1,316.68,2011-09-26 14:12:00,74,2,1,2,212,Low Value
15244.0,2,631.5700000000002,2011-10-05 13:19:00,65,2,1,2,212,Low Value
15245.0,3,2515.8400000000006,2011-07-28 18:56:00,134,2,2,4,224,Loyal
15246.0,2,514.15,2011-04-15 14:45:00,238,1,1,2,112,Low Value
15247.0,1,356.0,2011-08-09 12:52:00,122,2,1,2,212,Low Value
15249.0,13,6688.4600000000055,2011-11-08 11:45:00,32,3,3,4,334,High Value
15251.0,11,10484.989999999998,2011-11-30 15:02:00,9,4,3,4,434,High Value
15252.0,2,740.7800000000003,2011-11-03 13:30:00,36,3,1,3,313,Low Value
15253.0,5,918.1999999999998,2011-11-23 16:22:00,16,4,2,3,423,Loyal
15254.0,1,300.36000000000007,2011-08-04 15:04:00,127,2,1,1,211,Low Value
15255.0,1,890.8499999999999,2011-10-04 12:43:00,67,2,1,3,213,Low Value
15256.0,1,98.45,2011-07-14 11:47:00,149,1,1,1,111,Low Value
15257.0,1,317.15000000000003,2011-03-01 12:58:00,283,1,1,2,112,Low Value
15258.0,2,623.16,2011-06-24 12:30:00,169,1,1,2,112,Low Value
15260.0,7,1810.7700000000002,2011-08-31 13:55:00,100,2,3,4,234,High Value
15261.0,1,254.82,2011-07-27 15:20:00,135,2,1,1,211,Low Value
15262.0,1,178.95000000000005,2011-01-20 12:16:00,324,1,1,1,111,Low Value
15263.0,1,156.50999999999996,2011-08-25 10:26:00,107,2,1,1,211,Low Value
15264.0,1,393.73999999999995,2011-10-06 13:49:00,64,2,1,2,212,Low Value
15265.0,2,1506.1200000000001,2011-07-11 14:46:00,151,1,1,3,113,Low Value
15266.0,1,119.30000000000001,2011-01-05 13:40:00,338,1,1,1,111,Low Value
15267.0,5,1717.36,2011-11-17 15:59:00,22,3,2,4,324,Loyal
15269.0,1,408.8,2011-11-16 09:32:00,24,3,1,2,312,Low Value
15270.0,7,2379.49,2011-11-24 09:24:00,16,4,3,4,434,High Value
15271.0,15,2507.070000000002,2011-12-02 14:11:00,7,4,3,4,434,High Value
15272.0,2,721.9399999999997,2011-10-13 12:59:00,57,2,1,3,213,Low Value
15274.0,2,716.57,2011-12-05 16:57:00,4,4,1,3,413,Low Value
15275.0,1,615.1400000000002,2011-11-02 11:20:00,38,3,1,2,312,Low Value
15276.0,1,135.31,2011-10-04 16:39:00,66,2,1,1,211,Low Value
15277.0,1,255.89999999999998,2011-10-24 10:08:00,47,3,1,1,311,Low Value
15279.0,1,290.51,2010-12-20 10:48:00,355,1,1,1,111,Low Value
15280.0,1,113.12,2011-06-20 17:14:00,172,1,1,1,111,Low Value
15281.0,9,2332.1499999999996,2011-10-12 09:10:00,59,2,3,4,234,High Value
15286.0,1,240.55,2011-10-21 11:08:00,50,3,1,1,311,Low Value
15287.0,2,486.68999999999994,2011-11-17 15:34:00,22,3,1,2,312,Low Value
15288.0,5,2306.5199999999986,2011-10-27 16:58:00,43,3,2,4,324,Loyal
15289.0,3,939.7800000000004,2011-11-10 13:49:00,29,3,2,3,323,Loyal
15290.0,18,7943.22,2011-12-05 11:39:00,5,4,3,4,434,High Value
15291.0,15,4668.300000000002,2011-11-14 11:02:00,26,3,3,4,334,High Value
15292.0,1,180.94000000000003,2011-05-22 15:00:00,201,1,1,1,111,Low Value
15296.0,6,3672.86,2011-10-20 11:47:00,51,3,3,4,334,High Value
15297.0,3,641.94,2011-11-29 16:32:00,10,4,2,2,422,Loyal
15298.0,12,4799.900000000001,2011-12-07 17:17:00,2,4,3,4,434,High Value
15299.0,7,4507.01,2011-10-03 14:19:00,67,2,3,4,234,High Value
15300.0,1,496.4399999999998,2011-10-06 17:08:00,64,2,1,2,212,Low Value
15301.0,12,5070.349999999998,2011-10-20 09:57:00,51,3,3,4,334,High Value
15303.0,1,574.02,2011-02-22 13:59:00,290,1,1,2,112,Low Value
15304.0,8,694.4000000000001,2011-10-10 10:23:00,61,2,3,3,233,High Value
15306.0,3,1174.3499999999997,2011-10-06 12:56:00,64,2,2,3,223,Loyal
15307.0,1,205.3,2011-09-05 11:38:00,96,2,1,1,211,Low Value
15308.0,1,310.46999999999997,2011-03-10 13:08:00,274,1,1,2,112,Low Value
15311.0,91,60767.900000000125,2011-12-09 12:00:00,1,4,3,4,434,High Value
15312.0,4,924.85,2011-09-25 13:10:00,75,2,2,3,223,Loyal
15313.0,1,52.0,2011-08-21 16:02:00,110,2,1,1,211,Low Value
15314.0,1,327.9700000000001,2011-05-24 14:39:00,199,1,1,2,112,Low Value
15315.0,2,570.4999999999999,2011-10-06 12:51:00,64,2,1,2,212,Low Value
15316.0,1,165.0,2011-01-17 11:34:00,327,1,1,1,111,Low Value
15318.0,1,312.62,2011-12-06 11:30:00,4,4,1,2,412,Low Value
15319.0,1,204.5,2011-03-01 12:48:00,284,1,1,1,111,Low Value
15320.0,1,267.13,2011-10-26 13:27:00,44,3,1,1,311,Low Value
15321.0,3,2748.310000000001,2011-09-30 09:40:00,71,2,2,4,224,Loyal
15322.0,1,679.6799999999997,2011-09-15 09:34:00,86,2,1,3,213,Low Value
15325.0,1,162.28999999999994,2011-08-28 11:55:00,104,2,1,1,211,Low Value
15326.0,1,311.71000000000004,2011-01-10 11:38:00,334,1,1,2,112,Low Value
15327.0,1,208.75000000000003,2011-10-18 11:55:00,53,2,1,1,211,Low Value
15329.0,3,1049.7000000000003,2011-10-31 15:36:00,39,3,2,3,323,Loyal
15330.0,2,714.96,2011-11-07 17:50:00,32,3,1,3,313,Low Value
15332.0,4,1661.06,2010-12-08 14:43:00,366,1,2,3,123,Loyal
15333.0,1,1028.56,2011-05-15 13:27:00,208,1,1,3,113,Low Value
15334.0,3,351.66999999999996,2011-07-06 11:22:00,157,1,2,2,122,Loyal
15335.0,1,173.97,2011-10-17 12:50:00,54,2,1,1,211,Low Value
15339.0,2,574.0699999999998,2011-10-04 12:51:00,66,2,1,2,212,Low Value
15341.0,1,2020.52,2011-09-20 09:40:00,81,2,1,4,214,Low Value
15342.0,1,406.0899999999999,2011-08-02 10:19:00,130,2,1,2,212,Low Value
15343.0,1,364.5,2011-09-13 13:55:00,87,2,1,2,212,Low Value
15344.0,3,563.94,2011-12-09 10:45:00,1,4,2,2,422,Loyal
15345.0,1,393.54,2011-10-25 11:28:00,46,3,1,2,312,Low Value
15346.0,1,252.42000000000004,2011-01-11 11:18:00,333,1,1,1,111,Low Value
15347.0,1,201.60000000000002,2010-12-08 15:25:00,366,1,1,1,111,Low Value
15348.0,1,158.04,2011-09-28 13:17:00,72,2,1,1,211,Low Value
15349.0,2,473.8099999999997,2011-07-04 16:06:00,158,1,1,2,112,Low Value
15350.0,1,115.65,2010-12-01 13:33:00,373,1,1,1,111,Low Value
15351.0,7,1960.1100000000013,2011-11-27 12:52:00,12,4,3,4,434,High Value
15353.0,2,777.0200000000003,2011-03-30 12:15:00,255,1,1,3,113,Low Value
15355.0,2,277.05000000000007,2011-11-10 13:44:00,29,3,1,1,311,Low Value
15356.0,10,2766.500000000002,2011-11-08 13:11:00,31,3,3,4,334,High Value
15358.0,22,8347.199999999993,2011-12-05 09:04:00,5,4,3,4,434,High Value
15360.0,1,427.93000000000006,2011-10-31 09:35:00,40,3,1,2,312,Low Value
15361.0,1,418.91999999999996,2010-12-13 09:52:00,362,1,1,2,112,Low Value
15363.0,1,326.0,2010-12-02 12:28:00,373,1,1,2,112,Low Value
15364.0,2,913.1900000000003,2011-09-05 09:46:00,96,2,1,3,213,Low Value
15365.0,7,2314.3200000000006,2011-11-14 08:29:00,26,3,3,4,334,High Value
15366.0,2,602.51,2011-09-25 15:01:00,75,2,1,2,212,Low Value
15367.0,4,1877.59,2011-10-13 14:13:00,57,2,2,4,224,Loyal
15368.0,1,446.94000000000005,2011-11-18 14:42:00,21,3,1,2,312,Low Value
15370.0,7,2386.050000000001,2011-10-30 10:58:00,41,3,3,4,334,High Value
15372.0,1,2007.4,2011-07-25 16:39:00,137,2,1,4,214,Low Value
15373.0,12,2415.9100000000008,2011-12-01 15:05:00,8,4,3,4,434,High Value
15374.0,1,168.0,2011-08-03 09:59:00,129,2,1,1,211,Low Value
15376.0,3,1233.36,2011-10-30 15:04:00,40,3,2,3,323,Loyal
15379.0,7,3703.29,2011-06-23 13:13:00,169,1,3,4,134,High Value
15380.0,5,1690.26,2011-12-01 12:13:00,9,4,2,4,424,Loyal
15381.0,2,596.85,2011-05-10 11:55:00,214,1,1,2,112,Low Value
15382.0,6,5955.709999999996,2011-11-25 10:58:00,15,4,3,4,434,High Value
15384.0,2,642.41,2011-06-23 10:57:00,170,1,1,2,112,Low Value
15385.0,1,316.88,2011-10-30 15:11:00,40,3,1,2,312,Low Value
15386.0,1,394.14000000000004,2011-06-06 13:47:00,186,1,1,2,112,Low Value
15388.0,1,140.54000000000002,2011-03-14 13:53:00,270,1,1,1,111,Low Value
15389.0,1,500.0,2011-06-20 16:18:00,172,1,1,2,112,Low Value
15392.0,4,1535.53,2011-12-05 11:01:00,5,4,2,3,423,Loyal
15393.0,2,231.86,2011-11-23 16:48:00,16,4,1,1,411,Low Value
15394.0,4,2183.539999999999,2011-11-30 11:49:00,10,4,2,4,424,Loyal
15395.0,1,107.45000000000002,2011-01-18 12:40:00,326,1,1,1,111,Low Value
15396.0,1,288.18000000000006,2011-08-19 10:56:00,113,2,1,1,211,Low Value
15397.0,1,94.0,2011-02-23 09:25:00,290,1,1,1,111,Low Value
15398.0,2,1345.5300000000002,2011-11-23 16:47:00,16,4,1,3,413,Low Value
15399.0,3,815.7699999999999,2011-12-08 13:04:00,1,4,2,3,423,Loyal
15400.0,5,716.2,2011-09-08 13:57:00,92,2,2,3,223,Loyal
15402.0,2,626.7700000000001,2011-07-14 12:17:00,149,1,1,2,112,Low Value
15405.0,1,349.1,2011-06-03 14:44:00,189,1,1,2,112,Low Value
15406.0,2,510.7099999999999,2011-11-08 13:22:00,31,3,1,2,312,Low Value
15407.0,4,1056.4400000000003,2011-11-06 11:55:00,34,3,2,3,323,Loyal
15408.0,1,267.18000000000006,2011-03-20 15:02:00,264,1,1,1,111,Low Value
15410.0,8,3450.84,2011-09-16 14:47:00,84,2,3,4,234,High Value
15411.0,4,1358.8800000000008,2011-11-13 15:19:00,26,3,2,3,323,Loyal
15412.0,1,190.53,2011-06-21 15:24:00,171,1,1,1,111,Low Value
15414.0,3,774.9000000000002,2011-11-30 09:50:00,10,4,2,3,423,Loyal
15415.0,1,572.81,2011-01-30 14:13:00,313,1,1,2,112,Low Value
15416.0,4,3984.32,2011-10-06 09:38:00,65,2,2,4,224,Loyal
15417.0,1,508.8000000000001,2011-09-15 15:26:00,85,2,1,2,212,Low Value
15419.0,1,135.86,2011-11-15 09:23:00,25,3,1,1,311,Low Value
15421.0,4,950.3599999999996,2011-10-12 09:20:00,59,2,2,3,223,Loyal
15422.0,2,97.7,2011-01-20 16:17:00,323,1,1,1,111,Low Value
15423.0,1,43.5,2011-11-01 14:01:00,38,3,1,1,311,Low Value
15424.0,2,383.3399999999999,2011-03-30 13:02:00,254,1,1,2,112,Low Value
15426.0,5,1447.39,2011-11-20 15:36:00,19,3,2,3,323,Loyal
15427.0,3,1483.1399999999999,2011-11-06 14:29:00,33,3,2,3,323,Loyal
15428.0,1,93.78,2011-11-24 16:54:00,15,4,1,1,411,Low Value
15429.0,2,397.3499999999998,2011-11-13 12:28:00,27,3,1,2,312,Low Value
15432.0,1,171.19,2011-11-16 16:30:00,23,3,1,1,311,Low Value
15433.0,2,533.3,2011-05-10 10:45:00,214,1,1,2,112,Low Value
15434.0,5,1041.4800000000002,2011-12-01 13:33:00,8,4,2,3,423,Loyal
15435.0,1,149.29000000000002,2011-11-17 16:39:00,22,3,1,1,311,Low Value
15436.0,3,1122.5299999999995,2011-11-27 16:05:00,12,4,2,3,423,Loyal
15437.0,1,200.1599999999999,2011-03-22 13:11:00,262,1,1,1,111,Low Value
15438.0,1,156.57999999999998,2011-07-31 14:19:00,131,2,1,1,211,Low Value
15440.0,3,383.6799999999999,2011-10-16 12:16:00,55,2,2,2,222,Loyal
15442.0,1,594.0,2011-04-05 12:24:00,249,1,1,2,112,Low Value
15443.0,7,3236.9099999999985,2011-12-08 10:40:00,2,4,3,4,434,High Value
15444.0,2,1418.2600000000011,2011-11-30 17:37:00,9,4,1,3,413,Low Value
15445.0,1,113.5,2011-03-20 15:06:00,264,1,1,1,111,Low Value
15447.0,1,155.17,2011-01-13 11:26:00,331,1,1,1,111,Low Value
15448.0,1,494.6399999999999,2011-01-31 10:42:00,313,1,1,2,112,Low Value
15449.0,3,974.5200000000002,2011-11-13 15:02:00,26,3,2,3,323,Loyal
15450.0,1,429.84000000000003,2011-11-09 17:11:00,30,3,1,2,312,Low Value
15452.0,3,538.73,2011-11-10 12:13:00,30,3,2,2,322,Loyal
15453.0,7,1388.3700000000013,2011-12-08 10:59:00,2,4,3,3,433,High Value
15454.0,1,179.1,2010-12-12 14:21:00,362,1,1,1,111,Low Value
15456.0,3,447.22,2011-03-01 13:51:00,283,1,2,2,122,Loyal
15457.0,1,237.0700000000001,2011-03-22 15:31:00,262,1,1,1,111,Low Value
15458.0,1,161.64,2011-11-14 13:08:00,25,3,1,1,311,Low Value
15460.0,1,216.75999999999985,2010-12-20 16:08:00,354,1,1,1,111,Low Value
15462.0,3,234.60000000000002,2011-09-06 13:11:00,94,2,2,1,221,Loyal
15463.0,1,126.14,2011-11-10 12:57:00,29,3,1,1,311,Low Value
15464.0,1,1048.8500000000004,2011-01-05 15:56:00,338,1,1,3,113,Low Value
15465.0,18,7354.62,2011-11-20 10:11:00,20,3,3,4,334,High Value
15466.0,1,334.5299999999999,2011-09-15 14:08:00,85,2,1,2,212,Low Value
15467.0,3,524.88,2011-11-30 14:17:00,9,4,2,2,422,Loyal
15468.0,2,467.50999999999993,2011-10-19 13:49:00,51,3,1,2,312,Low Value
15469.0,2,538.55,2011-10-20 16:21:00,50,3,1,2,312,Low Value
15471.0,1,469.47999999999985,2011-12-07 14:12:00,2,4,1,2,412,Low Value
15472.0,1,371.5599999999998,2011-08-18 15:17:00,113,2,1,2,212,Low Value
15473.0,7,1771.2,2011-11-25 15:15:00,14,4,3,4,434,High Value
15475.0,1,454.1099999999999,2011-09-23 15:20:00,77,2,1,2,212,Low Value
15478.0,2,1441.4199999999996,2011-10-30 14:19:00,40,3,1,3,313,Low Value
15480.0,1,905.4999999999999,2011-08-15 14:32:00,116,2,1,3,213,Low Value
15482.0,12,11054.960000000001,2011-11-24 10:46:00,16,4,3,4,434,High Value
15483.0,4,233.81000000000006,2011-07-01 13:07:00,161,1,2,1,121,Loyal
15484.0,4,3594.3099999999995,2011-12-08 15:03:00,1,4,2,4,424,Loyal
15485.0,3,2575.0000000000005,2011-11-09 14:31:00,30,3,2,4,324,Loyal
15488.0,1,91.32000000000001,2011-09-08 10:11:00,93,2,1,1,211,Low Value
15489.0,3,1134.28,2011-11-17 08:53:00,23,3,2,3,323,Loyal
15491.0,6,3100.090000000001,2011-09-05 15:56:00,95,2,3,4,234,High Value
15492.0,2,659.4599999999998,2011-11-11 14:53:00,28,3,1,2,312,Low Value
15493.0,5,2001.8000000000043,2011-11-07 12:04:00,33,3,2,4,324,Loyal
15494.0,2,1299.230000000001,2011-11-18 14:51:00,21,3,1,3,313,Low Value
15497.0,2,1262.2,2011-11-22 11:51:00,18,4,1,3,413,Low Value
15498.0,27,13316.399999999992,2011-12-07 12:48:00,3,4,3,4,434,High Value
15500.0,4,1131.5600000000002,2011-12-01 13:47:00,8,4,2,3,423,Loyal
15502.0,12,10384.93,2011-11-24 12:48:00,16,4,3,4,434,High Value
15503.0,1,147.09,2010-12-12 10:57:00,363,1,1,1,111,Low Value
15504.0,1,52.83,2011-09-19 13:45:00,81,2,1,1,211,Low Value
15505.0,5,3610.9600000000005,2011-10-18 07:56:00,53,2,2,4,224,Loyal
15506.0,3,979.2600000000002,2011-11-17 12:11:00,23,3,2,3,323,Loyal
15507.0,1,492.36,2011-06-21 11:19:00,172,1,1,2,112,Low Value
15508.0,6,1000.2700000000003,2011-06-03 15:43:00,189,1,3,3,133,High Value
15510.0,1,250.0,2011-01-13 12:10:00,331,1,1,1,111,Low Value
15511.0,5,909.2300000000002,2011-11-28 09:43:00,12,4,2,3,423,Loyal
15512.0,2,120.99999999999999,2011-07-07 10:20:00,156,1,1,1,111,Low Value
15513.0,19,14758.219999999998,2011-11-06 14:36:00,33,3,3,4,334,High Value
15514.0,11,4139.460000000003,2011-11-27 14:40:00,12,4,3,4,434,High Value
15516.0,3,62.43000000000001,2011-10-26 10:51:00,45,3,2,1,321,Loyal
15517.0,1,267.03,2011-04-20 14:02:00,233,1,1,1,111,Low Value
15518.0,8,1942.450000000001,2011-10-06 13:05:00,64,2,3,4,234,High Value
15520.0,1,343.49999999999994,2011-12-08 10:58:00,2,4,1,2,412,Low Value
15521.0,8,3000.2000000000007,2011-10-30 13:42:00,40,3,3,4,334,High Value
15522.0,2,398.84000000000003,2011-11-07 11:26:00,33,3,1,2,312,Low Value
15523.0,1,412.01,2011-09-16 16:29:00,84,2,1,2,212,Low Value
15524.0,1,440.0,2011-11-15 12:09:00,25,3,1,2,312,Low Value
15525.0,3,825.9200000000003,2011-12-07 14:43:00,2,4,2,3,423,Loyal
15526.0,2,148.44,2011-11-06 15:04:00,33,3,1,1,311,Low Value
15527.0,8,2429.7799999999993,2011-11-21 12:17:00,19,3,3,4,334,High Value
15528.0,1,229.32999999999998,2011-03-30 16:14:00,254,1,1,1,111,Low Value
15529.0,11,3995.2299999999987,2011-11-17 11:29:00,23,3,3,4,334,High Value
15530.0,4,1502.3500000000001,2011-11-18 12:25:00,22,3,2,3,323,Loyal
15531.0,2,2007.4399999999994,2011-12-01 18:43:00,8,4,1,4,414,Low Value
15532.0,4,1580.930000000002,2011-11-14 14:51:00,25,3,2,3,323,Loyal
15533.0,3,807.5699999999998,2011-11-20 15:35:00,19,3,2,3,323,Loyal
15535.0,4,536.3999999999999,2011-06-19 16:02:00,173,1,2,2,122,Loyal
15537.0,1,110.92000000000002,2011-06-29 13:10:00,163,1,1,1,111,Low Value
15539.0,1,538.46,2011-12-02 13:36:00,7,4,1,2,412,Low Value
15540.0,1,213.30000000000004,2011-11-28 13:51:00,11,4,1,1,411,Low Value
15541.0,1,85.13000000000005,2011-08-17 14:58:00,114,2,1,1,211,Low Value
15543.0,1,127.86000000000001,2011-02-24 15:26:00,288,1,1,1,111,Low Value
15544.0,9,3546.709999999995,2011-11-30 16:43:00,9,4,3,4,434,High Value
15545.0,2,292.71999999999997,2011-10-16 13:24:00,54,2,1,1,211,Low Value
15547.0,14,4954.839999999992,2011-12-02 12:52:00,7,4,3,4,434,High Value
15549.0,3,1693.2599999999998,2011-09-23 16:22:00,77,2,2,4,224,Loyal
15550.0,4,575.63,2011-12-05 15:38:00,4,4,2,2,422,Loyal
15551.0,1,436.0599999999999,2011-11-03 12:37:00,37,3,1,2,312,Low Value
15552.0,1,90.12,2011-05-06 14:47:00,217,1,1,1,111,Low Value
15553.0,1,437.22999999999996,2011-10-10 14:02:00,60,2,1,2,212,Low Value
15554.0,1,217.2,2011-03-07 09:00:00,278,1,1,1,111,Low Value
15555.0,16,4805.16999999999,2011-11-27 16:19:00,12,4,3,4,434,High Value
15556.0,1,279.77,2011-11-15 16:08:00,24,3,1,1,311,Low Value
15557.0,1,473.6499999999999,2011-11-11 12:46:00,29,3,1,2,312,Low Value
15561.0,4,800.5900000000001,2011-11-28 11:07:00,12,4,2,3,423,Loyal
15562.0,1,134.55,2010-12-23 09:55:00,352,1,1,1,111,Low Value
15563.0,4,1400.4400000000003,2011-11-17 14:50:00,22,3,2,3,323,Loyal
15565.0,2,173.16000000000003,2011-10-20 14:33:00,50,3,1,1,311,Low Value
15567.0,1,186.01,2011-11-21 10:48:00,19,3,1,1,311,Low Value
15568.0,3,758.2899999999997,2011-12-07 11:27:00,3,4,2,3,423,Loyal
15569.0,5,1375.7100000000003,2011-08-28 10:15:00,104,2,2,3,223,Loyal
15570.0,12,4165.52,2011-12-02 14:47:00,7,4,3,4,434,High Value
15571.0,4,650.43,2011-11-28 10:02:00,12,4,2,2,422,Loyal
15572.0,7,2552.8599999999997,2011-12-05 10:09:00,5,4,3,4,434,High Value
15573.0,2,607.45,2011-11-08 11:38:00,32,3,1,2,312,Low Value
15574.0,4,702.2499999999998,2011-06-15 12:01:00,178,1,2,3,123,Loyal
15576.0,1,940.67,2011-11-02 12:03:00,38,3,1,3,313,Low Value
15577.0,3,258.8799999999998,2011-07-11 17:03:00,151,1,2,1,121,Loyal
15578.0,1,127.09999999999998,2011-06-30 13:03:00,162,1,1,1,111,Low Value
15579.0,2,348.59999999999997,2011-10-02 12:45:00,69,2,1,2,212,Low Value
15581.0,13,3679.9700000000003,2011-08-11 09:38:00,121,2,3,4,234,High Value
15582.0,3,682.91,2011-11-15 09:55:00,25,3,2,3,323,Loyal
15584.0,4,725.1099999999997,2011-11-16 10:55:00,24,3,2,3,323,Loyal
15585.0,1,455.30000000000007,2011-06-16 08:38:00,177,1,1,2,112,Low Value
15587.0,4,913.6800000000002,2011-10-20 13:37:00,50,3,2,3,323,Loyal
15589.0,3,478.53000000000003,2011-03-29 09:54:00,256,1,2,2,122,Loyal
15592.0,1,388.5799999999999,2011-10-24 08:59:00,47,3,1,2,312,Low Value
15593.0,1,199.8,2011-09-30 11:46:00,71,2,1,1,211,Low Value
15594.0,5,1771.7799999999997,2011-11-24 08:53:00,16,4,2,4,424,Loyal
15596.0,5,1406.5900000000004,2011-08-31 10:55:00,101,2,2,3,223,Loyal
15597.0,1,324.57000000000005,2011-11-04 13:26:00,35,3,1,2,312,Low Value
15598.0,1,240.68,2011-10-17 16:04:00,53,2,1,1,211,Low Value
15599.0,2,761.74,2011-11-13 11:44:00,27,3,1,3,313,Low Value
15601.0,14,6776.559999999997,2011-11-28 15:15:00,11,4,3,4,434,High Value
15602.0,9,1297.8700000000003,2011-12-01 14:14:00,8,4,3,3,433,High Value
15603.0,1,48.480000000000004,2011-09-22 10:04:00,79,2,1,1,211,Low Value
15604.0,1,216.38999999999996,2011-10-18 14:47:00,52,2,1,1,211,Low Value
15605.0,5,1198.23,2011-11-03 14:17:00,36,3,2,3,323,Loyal
15606.0,9,2920.1600000000008,2011-10-09 15:47:00,61,2,3,4,234,High Value
15607.0,1,104.76,2011-01-07 12:44:00,337,1,1,1,111,Low Value
15608.0,4,1093.6799999999996,2011-11-11 13:20:00,28,3,2,3,323,Loyal
15609.0,1,298.48,2011-06-08 13:00:00,184,1,1,1,111,Low Value
15610.0,1,112.46,2011-10-19 10:36:00,52,2,1,1,211,Low Value
15611.0,13,1591.4500000000003,2011-11-30 12:36:00,10,4,3,3,433,High Value
15612.0,2,195.15,2011-11-03 14:52:00,36,3,1,1,311,Low Value
15615.0,23,10399.739999999987,2011-11-29 14:42:00,10,4,3,4,434,High Value
15618.0,4,776.8509999999999,2011-11-07 08:34:00,33,3,2,3,323,Loyal
15619.0,1,336.40000000000003,2011-11-29 08:14:00,11,4,1,2,412,Low Value
15620.0,3,1553.18,2011-10-14 12:41:00,57,2,2,3,223,Loyal
15621.0,4,1293.0300000000002,2011-12-05 14:01:00,4,4,2,3,423,Loyal
15622.0,9,3709.5600000000018,2011-10-27 16:44:00,43,3,3,4,334,High Value
15623.0,1,301.0300000000001,2011-07-21 17:26:00,141,2,1,1,211,Low Value
15624.0,4,588.1300000000001,2011-08-15 11:38:00,117,2,2,2,222,Loyal
15625.0,4,1534.26,2011-08-28 10:21:00,104,2,2,3,223,Loyal
15626.0,2,675.8,2011-09-26 10:03:00,75,2,1,3,213,Low Value
15628.0,9,2870.2400000000002,2011-12-05 10:24:00,5,4,3,4,434,High Value
15630.0,2,1186.3500000000001,2011-10-25 15:36:00,45,3,1,3,313,Low Value
15632.0,8,3285.3100000000013,2011-11-24 09:51:00,16,4,3,4,434,High Value
15634.0,1,243.55,2011-11-22 16:28:00,17,4,1,1,411,Low Value
15636.0,2,724.7599999999999,2011-09-11 11:17:00,90,2,1,3,213,Low Value
15637.0,1,223.35999999999999,2011-10-18 08:28:00,53,2,1,1,211,Low Value
15639.0,1,425.31999999999994,2011-07-28 14:30:00,134,2,1,2,212,Low Value
15640.0,15,12515.65999999998,2011-12-05 14:35:00,4,4,3,4,434,High Value
15641.0,4,1887.2000000000003,2011-08-26 14:04:00,105,2,2,4,224,Loyal
15643.0,3,664.0000000000001,2011-06-01 07:38:00,192,1,2,2,122,Loyal
15644.0,4,812.9999999999998,2011-06-26 14:54:00,166,1,2,3,123,Loyal
15645.0,1,612.0099999999998,2011-11-21 11:55:00,19,3,1,2,312,Low Value
15646.0,3,447.64,2011-07-05 09:53:00,158,1,2,2,122,Loyal
15648.0,2,657.3499999999999,2011-05-19 15:53:00,204,1,1,2,112,Low Value
15649.0,2,816.0,2011-01-07 13:34:00,336,1,1,3,113,Low Value
15651.0,3,646.3000000000001,2011-11-03 08:41:00,37,3,2,2,322,Loyal
15652.0,1,337.74,2011-09-09 14:22:00,91,2,1,2,212,Low Value
15653.0,2,877.4399999999999,2011-09-08 10:49:00,93,2,1,3,213,Low Value
15654.0,2,922.5300000000001,2011-11-30 13:08:00,9,4,1,3,413,Low Value
15655.0,1,560.67,2011-04-10 15:25:00,243,1,1,2,112,Low Value
15656.0,4,748.5,2011-10-25 14:56:00,45,3,2,3,323,Loyal
15657.0,1,30.0,2011-11-17 12:19:00,23,3,1,1,311,Low Value
15658.0,5,1024.0999999999997,2011-06-02 15:22:00,190,1,2,3,123,Loyal
15659.0,1,306.45,2011-10-27 09:23:00,44,3,1,1,311,Low Value
15660.0,9,1600.86,2011-11-14 16:58:00,25,3,3,3,333,High Value
15661.0,2,309.80000000000007,2011-01-26 13:56:00,317,1,1,2,112,Low Value
15663.0,1,138.14,2011-08-25 15:50:00,106,2,1,1,211,Low Value
15664.0,1,386.42999999999995,2011-10-20 10:57:00,51,3,1,2,312,Low Value
15665.0,2,2242.0099999999998,2011-06-24 14:57:00,168,1,1,4,114,Low Value
15667.0,1,301.32000000000005,2011-10-31 10:56:00,40,3,1,1,311,Low Value
15668.0,1,76.32000000000001,2011-05-06 10:39:00,218,1,1,1,111,Low Value
15669.0,4,684.34,2011-10-30 16:03:00,40,3,2,3,323,Loyal
15670.0,1,173.05,2011-02-16 10:50:00,297,1,1,1,111,Low Value
15671.0,7,2657.130000000001,2011-11-21 12:43:00,19,3,3,4,334,High Value
15673.0,4,2881.0200000000013,2011-09-12 16:12:00,88,2,2,4,224,Loyal
15674.0,5,2446.6000000000013,2011-09-27 15:17:00,73,2,2,4,224,Loyal
15675.0,3,323.69000000000005,2011-09-19 13:48:00,81,2,2,2,222,Loyal
15676.0,3,3435.7599999999975,2011-11-21 12:40:00,19,3,2,4,324,Loyal
15677.0,1,657.23,2011-10-21 15:36:00,49,3,1,2,312,Low Value
